one_hot__agent_tone_angry,one_hot__agent_tone_calm,one_hot__agent_tone_frustrated,one_hot__agent_tone_neutral,one_hot__agent_tone_polite,one_hot__customer_tone_angry,one_hot__customer_tone_calm,one_hot__customer_tone_frustrated,one_hot__customer_tone_neutral,one_hot__customer_tone_polite,remainder__call_duration,remainder__average_sentiment,remainder__elite_level_code,predicted_primary_call_reason
0,1,0,0,0,1,0,0,0,0,1560,0.09,1,Irrops
0,0,0,1,0,0,0,0,1,0,960,0,1,Seating
0,1,0,0,0,0,0,0,0,1,600,0.08,0,Communications
0,1,0,0,0,1,0,0,0,0,900,0.13,0,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,1020,-0.08,0,Voluntary_Change
0,1,0,0,0,0,0,0,1,0,2940,0.03,2,Checkout
0,0,0,1,0,0,0,0,0,1,1560,0.09,2,Irrops
0,0,0,1,0,0,1,0,0,0,900,-0.05,0,Irrops
0,0,0,1,0,0,0,0,1,0,420,-0.12,1,Booking
0,0,0,1,0,0,0,0,1,0,600,0,2,Seating
0,1,0,0,0,0,1,0,0,0,1260,0.09,2,Voluntary_Cancel
0,0,0,1,0,1,0,0,0,0,1080,-0.14,0,Irrops
0,0,0,1,0,0,0,1,0,0,480,-0.13,0,Irrops
0,0,0,1,0,0,1,0,0,0,1440,0,0,Post_Flight
0,1,0,0,0,0,0,0,0,1,1560,0.06,3,Traveler_Updates
0,0,0,1,0,0,0,0,1,0,900,-0.02,1,Seating
0,0,0,1,0,0,0,1,0,0,420,-0.19,1,Communications
0,1,0,0,0,0,0,0,1,0,1920,0.13,0,Checkout
0,0,0,1,0,0,1,0,0,0,840,-0.16,1,Seating
0,1,0,0,0,1,0,0,0,0,1440,0.11,0,Seating
0,0,0,1,0,0,0,1,0,0,840,-0.02,0,Seating
0,1,0,0,0,0,0,0,0,1,960,0.03,0,Seating
0,0,0,1,0,0,0,0,1,0,2160,-0.09,2,Mileage_Plus
0,1,0,0,0,0,0,1,0,0,600,0.02,2,Communications
0,0,0,1,0,0,1,0,0,0,840,-0.19,0,Traveler_Updates
0,0,0,1,0,0,1,0,0,0,480,-0.14,2,Communications
0,1,0,0,0,0,0,0,1,0,780,0.1,0,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,720,0.06,0,Irrops
0,0,0,1,0,0,0,0,1,0,720,-0.1,1,Seating
0,0,0,1,0,1,0,0,0,0,3060,-0.2,0,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,660,-0.21,0,Products_And_Services
0,0,0,1,0,0,0,0,0,1,900,0.1,2,Irrops
0,1,0,0,0,0,1,0,0,0,360,0.07,0,Irrops
0,1,0,0,0,0,0,0,1,0,1020,0.18,2,Traveler_Updates
0,0,0,1,0,1,0,0,0,0,540,-0.2,1,Other_Topics
0,0,0,1,0,0,0,1,0,0,540,-0.01,4,Mileage_Plus
0,0,0,1,0,0,0,0,0,1,420,0,1,Irrops
0,1,0,0,0,1,0,0,0,0,840,0.02,1,Mileage_Plus
0,0,0,1,0,0,0,0,0,1,300,0.02,0,Communications
0,0,0,1,0,0,0,0,1,0,360,0,0,Booking
0,0,0,1,0,0,0,1,0,0,480,-0.05,1,Schedule_Change
0,0,0,1,0,0,1,0,0,0,780,-0.08,0,Irrops
0,0,0,1,0,0,0,0,0,1,900,0.06,0,Mileage_Plus
0,0,0,1,0,0,0,0,1,0,720,-0.2,0,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,480,-0.14,0,Irrops
0,1,0,0,0,0,0,0,0,1,780,0.15,4,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,660,0,0,Irrops
0,0,0,1,0,0,0,1,0,0,900,-0.01,1,Mileage_Plus
0,0,0,1,0,0,0,0,1,0,3720,-0.24,0,Post_Flight
0,1,0,0,0,0,1,0,0,0,1020,0.07,0,Seating
0,1,0,0,0,0,0,0,0,1,1380,0.05,0,Irrops
0,0,0,1,0,0,1,0,0,0,2460,-0.06,0,Post_Flight
0,0,0,1,0,0,0,1,0,0,4200,-0.14,1,Checkout
0,1,0,0,0,0,0,0,0,1,480,0.09,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,3540,-0.06,3,Irrops
0,0,0,1,0,0,0,0,1,0,780,-0.09,1,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,1320,-0.18,0,Irrops
0,0,0,1,0,0,0,0,1,0,1560,-0.15,0,Post_Flight
0,0,0,1,0,0,0,1,0,0,480,-0.15,1,Irrops
0,0,0,1,0,0,1,0,0,0,1200,-0.07,1,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,600,-0.25,2,Upgrade
0,1,0,0,0,0,0,0,1,0,900,0.09,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,1140,-0.02,0,Seating
0,0,0,1,0,0,0,1,0,0,1380,-0.13,2,Communications
0,1,0,0,0,0,0,1,0,0,480,0.17,0,Upgrade
0,1,0,0,0,0,0,0,1,0,2340,0.01,2,Irrops
0,1,0,0,0,0,0,0,0,1,1800,0.1,0,Irrops
0,0,0,1,0,0,0,0,1,0,840,-0.14,1,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,840,-0.06,3,Irrops
0,1,0,0,0,1,0,0,0,0,660,0.08,0,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,1080,-0.07,0,Irrops
0,0,0,1,0,1,0,0,0,0,1560,-0.12,0,Irrops
0,1,0,0,0,0,1,0,0,0,720,0.17,0,Communications
0,0,0,1,0,0,1,0,0,0,900,-0.09,0,Irrops
0,1,0,0,0,0,1,0,0,0,660,0.09,0,Irrops
0,0,0,1,0,0,0,0,0,1,960,0.14,0,Irrops
0,0,0,1,0,0,0,0,1,0,3540,-0.05,3,Irrops
0,1,0,0,0,0,0,0,0,1,1320,0.02,0,Irrops
0,1,0,0,0,0,0,1,0,0,540,0.06,0,Irrops
0,0,0,1,0,0,0,0,0,1,1020,0.05,0,Post_Flight
0,0,0,1,0,0,0,0,1,0,1440,-0.08,0,Seating
0,0,0,1,0,0,1,0,0,0,1440,-0.04,0,Irrops
0,0,0,1,0,0,0,0,1,0,660,0,0,Irrops
0,1,0,0,0,0,0,1,0,0,480,0.19,0,Booking
0,1,0,0,0,0,1,0,0,0,780,0.13,0,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,1560,0,0,Seating
0,0,0,1,0,0,0,1,0,0,660,-0.14,1,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,1080,-0.1,0,Post_Flight
0,0,0,1,0,0,1,0,0,0,600,-0.09,0,Baggage
0,0,0,1,0,1,0,0,0,0,1140,-0.14,2,Voluntary_Change
0,1,0,0,0,0,1,0,0,0,780,0.13,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,540,-0.04,1,Mileage_Plus
0,1,0,0,0,0,0,0,1,0,1200,0.13,1,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,960,-0.09,1,Voluntary_Cancel
0,0,0,1,0,1,0,0,0,0,1020,-0.07,0,Seating
1,0,0,0,0,0,0,1,0,0,1920,-0.82,1,Irrops
0,0,0,1,0,0,0,1,0,0,780,-0.19,0,Voluntary_Change
0,0,1,0,0,0,1,0,0,0,1200,-0.3,0,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,1080,-0.05,2,Mileage_Plus
0,0,0,1,0,1,0,0,0,0,720,-0.1,0,Voluntary_Change
1,0,0,0,0,0,0,1,0,0,600,-0.55,0,Irrops
0,0,0,1,0,0,0,0,0,1,960,0.09,1,Voluntary_Change
0,0,1,0,0,0,1,0,0,0,720,-0.26,3,Irrops
0,1,0,0,0,1,0,0,0,0,1500,0.01,0,Communications
0,1,0,0,0,0,1,0,0,0,720,0.08,0,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,840,-0.09,0,Irrops
0,0,0,1,0,1,0,0,0,0,1620,-0.2,0,Checkout
0,0,1,0,0,1,0,0,0,0,720,-0.36,0,Irrops
0,0,0,1,0,0,1,0,0,0,420,-0.16,2,Upgrade
0,1,0,0,0,0,0,0,0,1,600,0.08,0,Communications
0,1,0,0,0,0,0,0,0,1,780,0.08,1,Mileage_Plus
0,1,0,0,0,0,0,0,1,0,840,0.14,0,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,960,-0.15,0,Seating
0,0,0,1,0,1,0,0,0,0,1800,-0.18,0,Irrops
0,1,0,0,0,0,0,0,1,0,3240,0.13,2,Mileage_Plus
0,1,0,0,0,0,0,0,0,1,1320,0.03,0,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,900,0.17,0,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,540,0,0,Baggage
0,1,0,0,0,0,0,0,0,1,420,0.19,5,Mileage_Plus
0,0,1,0,0,0,0,1,0,0,1200,-0.27,0,Voluntary_Change
0,1,0,0,0,1,0,0,0,0,900,0.05,1,Seating
0,0,0,1,0,0,0,1,0,0,600,-0.01,0,Seating
0,0,0,1,0,1,0,0,0,0,660,0,0,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,660,0.04,0,Seating
0,0,0,1,0,0,0,1,0,0,660,-0.24,0,Irrops
0,0,0,1,0,0,0,0,1,0,780,0,3,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,1080,0.05,2,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,1020,-0.04,0,Post_Flight
0,0,0,1,0,0,0,1,0,0,600,-0.03,0,Irrops
0,1,0,0,0,0,1,0,0,0,360,0.23,4,Other_Topics
0,1,0,0,0,0,1,0,0,0,540,0.05,0,Irrops
0,0,0,1,0,0,0,1,0,0,1080,-0.03,0,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,1560,-0.04,3,Irrops
0,0,0,1,0,0,0,1,0,0,2460,-0.17,3,Post_Flight
0,1,0,0,0,0,1,0,0,0,780,0.17,0,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,420,-0.1,4,Booking
0,1,0,0,0,0,1,0,0,0,960,0.02,0,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,840,-0.06,0,Irrops
0,1,0,0,0,1,0,0,0,0,780,0.11,1,Seating
0,0,0,1,0,0,0,0,0,1,1860,0.1,0,Irrops
0,0,1,0,0,0,1,0,0,0,1500,-0.26,0,Checkout
0,1,0,0,0,0,0,0,0,1,900,0.11,1,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,540,-0.16,0,Irrops
0,0,0,1,0,1,0,0,0,0,660,-0.06,1,Post_Flight
0,0,0,1,0,0,0,0,0,1,900,0.06,1,Baggage
0,0,0,1,0,1,0,0,0,0,540,-0.2,0,Irrops
0,1,0,0,0,0,0,0,0,1,840,0.1,0,Irrops
0,1,0,0,0,0,0,0,0,1,720,0.11,0,Upgrade
0,1,0,0,0,0,0,0,0,1,1260,0.07,3,Post_Flight
0,1,0,0,0,0,0,0,0,1,1020,0.03,1,Post_Flight
0,1,0,0,0,0,0,1,0,0,780,0.04,1,Irrops
0,0,0,1,0,0,0,1,0,0,660,-0.13,2,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,600,-0.2,0,Irrops
0,0,0,1,0,0,1,0,0,0,900,-0.1,3,Irrops
0,1,0,0,0,0,1,0,0,0,660,0.03,0,Irrops
0,0,0,1,0,0,0,0,0,1,1320,0.05,0,Irrops
0,1,0,0,0,0,0,0,1,0,1320,0.03,1,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,540,0.14,0,Baggage
0,0,0,1,0,0,0,1,0,0,660,-0.14,1,Voluntary_Change
0,0,1,0,0,0,0,0,0,1,1200,0.27,3,Upgrade
0,0,0,1,0,1,0,0,0,0,720,0,0,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,960,-0.03,0,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,1680,0,0,Post_Flight
0,0,0,1,0,0,0,0,1,0,840,-0.08,0,Irrops
0,1,0,0,0,0,0,0,0,1,540,0.14,3,Mileage_Plus
0,0,0,1,0,0,0,0,0,1,360,0.17,0,Booking
0,0,0,1,0,1,0,0,0,0,1020,-0.19,0,Irrops
0,1,0,0,0,0,0,1,0,0,1260,0.02,3,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,780,-0.03,0,Irrops
0,0,0,1,0,0,0,1,0,0,600,-0.1,0,Irrops
0,0,0,1,0,0,0,0,1,0,300,-0.07,0,Booking
0,0,0,1,0,1,0,0,0,0,1260,-0.2,0,Post_Flight
0,1,0,0,0,0,0,1,0,0,2340,0.02,0,Post_Flight
0,0,0,1,0,0,1,0,0,0,840,-0.18,4,Voluntary_Change
0,1,0,0,0,0,0,0,1,0,600,0.14,0,Seating
0,1,0,0,0,0,0,0,0,1,900,0.05,2,Seating
0,1,0,0,0,1,0,0,0,0,960,0.29,0,Products_And_Services
0,0,0,1,0,0,0,0,0,1,540,0.06,2,Irrops
0,1,0,0,0,1,0,0,0,0,780,0.02,0,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,300,-0.13,1,Booking
0,1,0,0,0,0,0,0,1,0,300,0.04,1,Communications
0,1,0,0,0,0,1,0,0,0,780,0.2,0,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,1140,0.1,3,Upgrade
0,0,0,1,0,0,0,1,0,0,1080,-0.01,1,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,1140,0.03,0,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,1380,0,5,Mileage_Plus
0,0,0,1,0,0,0,0,0,1,600,0.05,0,Irrops
0,0,0,1,0,0,1,0,0,0,600,0,0,Irrops
0,0,0,1,0,1,0,0,0,0,780,-0.03,2,Communications
0,0,0,1,0,0,0,0,1,0,3060,-0.19,2,Irrops
0,1,0,0,0,1,0,0,0,0,720,0.18,1,Irrops
0,0,0,1,0,0,1,0,0,0,900,-0.02,1,Irrops
0,0,0,1,0,0,0,0,0,1,420,0.09,3,Irrops
0,0,0,1,0,0,0,0,0,1,600,0,0,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,1260,-0.03,0,Baggage
0,1,0,0,0,0,0,0,1,0,900,0.21,0,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,300,0,0,Booking
0,0,0,1,0,0,0,0,1,0,3420,-0.11,2,Irrops
0,0,0,1,0,0,0,1,0,0,1620,-0.09,0,Checkout
0,0,0,1,0,0,0,0,0,1,720,0.19,0,Voluntary_Change
0,1,0,0,0,0,1,0,0,0,600,0.13,1,Irrops
0,0,0,1,0,0,0,1,0,0,900,-0.1,0,Voluntary_Cancel
0,1,0,0,0,0,0,1,0,0,900,0.15,1,Communications
0,0,0,1,0,1,0,0,0,0,1200,-0.25,0,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,2040,-0.18,0,Irrops
0,0,0,1,0,0,1,0,0,0,840,-0.22,1,Seating
0,0,0,1,0,0,0,0,0,1,780,0,5,Mileage_Plus
0,0,0,1,0,0,1,0,0,0,840,-0.2,0,Irrops
0,0,0,1,0,0,0,1,0,0,480,0,1,Irrops
0,0,1,0,0,0,0,0,0,1,480,0.3,2,Check_In
0,0,1,0,0,0,0,1,0,0,660,-0.38,0,Baggage
0,0,0,1,0,0,0,1,0,0,3060,-0.19,1,Schedule_Change
0,0,0,1,0,1,0,0,0,0,1380,0,0,Seating
0,1,0,0,0,0,0,0,0,1,540,0.05,2,Check_In
0,1,0,0,0,0,0,0,1,0,780,0.09,3,Communications
0,0,0,1,0,0,0,1,0,0,2700,-0.03,3,Mileage_Plus
0,0,1,0,0,0,1,0,0,0,660,-0.41,2,Irrops
0,1,0,0,0,0,1,0,0,0,1680,0.06,1,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,1920,-0.02,1,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,900,-0.18,1,Booking
0,0,0,1,0,0,1,0,0,0,540,-0.13,0,Irrops
0,0,0,1,0,1,0,0,0,0,420,-0.14,0,Check_In
0,1,0,0,0,0,0,1,0,0,1140,0.13,0,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,2100,0.12,1,Irrops
0,1,0,0,0,1,0,0,0,0,1680,0.09,1,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,840,0.02,0,Booking
0,1,0,0,0,0,0,0,1,0,660,0.21,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,1560,-0.25,1,Irrops
0,1,0,0,0,0,0,0,0,1,1140,0.45,0,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,480,-0.06,2,Mileage_Plus
0,1,0,0,0,1,0,0,0,0,600,0.25,1,Baggage
0,1,0,0,0,0,0,0,1,0,840,0.16,1,Voluntary_Change
0,1,0,0,0,0,1,0,0,0,720,0.05,3,Irrops
0,0,0,1,0,0,0,1,0,0,1380,-0.07,0,Traveler_Updates
0,0,0,1,0,0,0,1,0,0,1140,-0.03,1,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,960,-0.11,2,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,1440,-0.21,3,Irrops
0,0,0,1,0,0,1,0,0,0,720,-0.07,0,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,960,-0.04,0,Seating
0,0,0,1,0,0,0,0,1,0,1620,-0.06,0,Voluntary_Change
0,1,0,0,0,0,1,0,0,0,1500,0.01,3,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,2700,0.06,1,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,1860,0.04,0,Products_And_Services
0,0,0,1,0,0,0,0,0,1,1860,0.12,1,Seating
0,0,0,1,0,0,0,0,1,0,1140,0,0,Seating
0,0,0,1,0,0,0,0,0,1,720,0.15,1,Seating
0,1,0,0,0,0,0,0,0,1,1380,0.07,1,Booking
0,0,0,1,0,0,1,0,0,0,540,-0.01,0,Irrops
0,1,0,0,0,0,0,0,1,0,540,0.12,4,Mileage_Plus
0,0,1,0,0,0,0,1,0,0,660,-0.46,0,Irrops
0,0,0,1,0,0,0,0,0,1,360,0,2,Upgrade
0,1,0,0,0,0,0,0,1,0,420,0.1,2,Upgrade
0,0,0,1,0,1,0,0,0,0,1560,-0.19,1,Irrops
0,1,0,0,0,1,0,0,0,0,840,0.01,0,Seating
0,1,0,0,0,1,0,0,0,0,780,0.05,0,Seating
0,1,0,0,0,0,0,0,1,0,780,0.05,0,Seating
0,0,0,1,0,0,0,0,0,1,2940,0,1,Irrops
0,0,0,1,0,0,1,0,0,0,3540,-0.03,3,Mileage_Plus
0,1,0,0,0,1,0,0,0,0,1200,0.04,1,Mileage_Plus
0,1,0,0,0,0,0,1,0,0,960,0.07,0,Irrops
0,0,0,1,0,0,0,0,0,1,1200,0.07,1,Products_And_Services
0,1,0,0,0,0,0,0,0,1,1200,0.03,2,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,900,-0.05,0,Irrops
0,0,0,1,0,0,0,1,0,0,900,-0.03,0,Irrops
0,0,0,1,0,0,1,0,0,0,360,0,0,Booking
0,0,0,1,0,0,0,0,1,0,2160,-0.01,0,Irrops
0,0,0,1,0,0,0,0,0,1,1320,0.07,1,Digital_Support
0,0,0,1,0,0,0,0,0,1,1200,0.09,1,Irrops
0,0,0,1,0,0,1,0,0,0,960,-0.07,5,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,720,0.18,0,Seating
0,0,0,1,0,0,0,0,0,1,1020,0.06,0,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,2280,0.05,0,Products&Services
0,0,0,1,0,1,0,0,0,0,240,-0.13,2,Booking
0,0,0,1,0,0,0,0,1,0,3780,-0.03,3,Checkout
0,1,0,0,0,0,1,0,0,0,720,0.06,1,Seating
0,0,0,1,0,0,1,0,0,0,1440,0,2,Traveler_Updates
0,1,0,0,0,0,0,1,0,0,240,0.25,0,Other_Topics
0,0,0,1,0,1,0,0,0,0,1560,-0.08,1,Irrops
0,0,0,1,0,0,0,0,1,0,720,-0.22,2,Irrops
0,0,0,1,0,0,0,0,0,1,840,0,2,Mileage_Plus
0,1,0,0,0,0,0,0,0,1,600,0.15,1,Products_And_Services
0,0,0,1,0,0,0,1,0,0,480,-0.06,0,Irrops
0,1,0,0,0,0,0,1,0,0,480,0.06,0,Booking
0,0,0,1,0,1,0,0,0,0,1620,-0.05,2,Mileage_Plus
0,1,0,0,0,0,0,0,0,1,1080,0.11,0,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,780,0,3,Seating
0,0,0,1,0,0,0,0,1,0,900,0,0,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,1020,-0.04,0,Baggage
0,0,0,1,0,0,1,0,0,0,2820,-0.01,1,Voluntary_Cancel
0,0,1,0,0,0,0,1,0,0,600,-0.3,5,Irrops
0,0,0,1,0,0,0,0,1,0,780,-0.04,1,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,780,0.02,0,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,3000,0.05,3,Checkout
0,0,1,0,0,0,0,1,0,0,600,-0.33,1,Post_Flight
0,0,0,1,0,0,0,1,0,0,1140,-0.02,0,Irrops
0,0,0,1,0,0,0,0,1,0,960,-0.17,0,Irrops
0,0,0,1,0,0,0,0,0,1,1500,0.21,1,Baggage
0,0,1,0,0,0,0,0,1,0,1440,-0.39,0,Irrops
0,0,0,1,0,0,1,0,0,0,1080,-0.02,1,Irrops
0,0,0,1,0,0,0,1,0,0,1860,0,0,Mileage_Plus
0,1,0,0,0,0,0,1,0,0,960,0.08,0,Irrops
0,0,0,1,0,1,0,0,0,0,540,0,0,Check_In
0,1,0,0,0,0,0,0,0,1,720,0.17,3,Seating
0,0,0,1,0,0,1,0,0,0,1380,-0.1,0,Communications
0,0,0,1,0,0,0,0,0,1,1140,0.08,0,Irrops
0,0,0,1,0,0,0,0,0,1,2820,0.02,0,Post_Flight
0,1,0,0,0,0,0,1,0,0,540,0.05,2,Digital_Support
0,0,0,1,0,0,1,0,0,0,840,-0.25,3,Voluntary_Cancel
0,1,0,0,0,0,0,0,0,1,1680,0.01,3,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,660,-0.07,0,Irrops
0,0,0,1,0,0,0,0,1,0,600,-0.15,0,Irrops
0,1,0,0,0,0,0,0,1,0,360,0.08,0,Booking
0,1,0,0,0,1,0,0,0,0,540,0.07,0,Communications
0,1,0,0,0,1,0,0,0,0,1080,0.08,0,Schedule_Change
0,1,0,0,0,0,0,0,1,0,420,0.23,0,Booking
0,0,0,1,0,0,0,0,1,0,1440,-0.16,0,Seating
0,1,0,0,0,0,0,0,1,0,960,0.09,0,Voluntary_Change
0,1,0,0,0,0,0,0,1,0,360,0.05,2,Irrops
0,0,0,1,0,0,0,0,1,0,1680,-0.09,0,Irrops
0,0,0,1,0,1,0,0,0,0,720,-0.06,2,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,2400,-0.07,0,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,840,0.01,1,Post_Flight
0,1,0,0,0,0,0,0,0,1,660,0.34,2,Schedule_Change
0,0,0,1,0,0,0,0,0,1,600,0.1,1,Irrops
0,0,0,1,0,0,0,0,0,1,660,0,0,Seating
0,0,0,1,0,0,0,0,0,1,1740,0.06,3,Irrops
0,0,0,1,0,1,0,0,0,0,780,-0.14,0,Irrops
0,0,0,1,0,0,1,0,0,0,2760,-0.2,0,Checkout
0,0,0,1,0,0,1,0,0,0,1140,-0.05,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,660,-0.14,0,Irrops
0,1,0,0,0,0,0,0,1,0,720,0.17,0,Seating
0,1,0,0,0,0,0,1,0,0,720,0.24,0,Seating
0,1,0,0,0,0,0,1,0,0,4980,0.19,0,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,1020,-0.19,1,Irrops
0,0,0,1,0,1,0,0,0,0,840,-0.17,0,Irrops
0,0,0,1,0,0,1,0,0,0,1680,-0.24,3,Irrops
0,0,0,1,0,0,1,0,0,0,1260,-0.15,0,Etc
0,0,0,1,0,0,0,1,0,0,780,0,1,Seating
0,1,0,0,0,1,0,0,0,0,900,0.17,4,Mileage_Plus
0,0,0,1,0,1,0,0,0,0,840,-0.07,0,Digital_Support
0,1,0,0,0,1,0,0,0,0,840,0.07,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,480,-0.2,1,Digital_Support
0,1,0,0,0,0,0,0,0,1,720,0.05,0,Seating
0,0,0,1,0,0,0,0,1,0,780,0,0,Voluntary_Change
0,1,0,0,0,1,0,0,0,0,2580,0.03,0,Products_And_Services
0,0,0,1,0,0,0,0,1,0,540,0,1,Irrops
0,0,0,1,0,0,1,0,0,0,720,-0.15,0,Seating
0,0,0,1,0,0,0,0,0,1,900,0.22,4,Mileage_Plus
0,1,0,0,0,0,0,1,0,0,780,0.15,0,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,420,0.12,0,Products&Services
0,0,0,1,0,0,0,0,1,0,840,-0.1,0,Seating
0,1,0,0,0,0,1,0,0,0,1380,0.03,1,Irrops
0,0,0,1,0,0,0,0,0,1,600,0.08,0,Irrops
0,0,0,1,0,0,1,0,0,0,900,-0.13,2,Voluntary_Cancel
0,0,0,1,0,0,1,0,0,0,1200,-0.09,2,Voluntary_Change
0,1,0,0,0,1,0,0,0,0,600,0.11,0,Seating
0,0,0,1,0,0,0,0,1,0,2700,-0.18,0,Mileage_Plus
0,1,0,0,0,0,0,0,0,1,420,0.06,0,Digital_Support
0,0,0,1,0,1,0,0,0,0,2160,-0.07,3,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,6120,0.08,1,Irrops
0,0,0,1,0,1,0,0,0,0,720,-0.16,0,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,1860,0,5,Mileage_Plus
0,0,0,1,0,0,0,1,0,0,720,0,3,Seating
0,0,1,0,0,0,0,0,0,1,360,0.31,1,Irrops
0,1,0,0,0,1,0,0,0,0,840,0.02,0,Irrops
0,0,0,1,0,0,0,1,0,0,1440,0,3,Voluntary_Change
0,1,0,0,0,1,0,0,0,0,1140,0.16,0,Voluntary_Change
0,0,0,0,1,0,0,1,0,0,660,0.93,0,Baggage
0,1,0,0,0,0,1,0,0,0,240,0.04,0,Booking
0,1,0,0,0,0,0,0,1,0,360,0.1,0,Upgrade
0,1,0,0,0,0,1,0,0,0,1140,0.06,0,Voluntary_Change
0,0,1,0,0,1,0,0,0,0,1920,-0.28,1,Post_Flight
0,1,0,0,0,1,0,0,0,0,1200,0.02,4,Mileage_Plus
0,1,0,0,0,0,0,1,0,0,960,0.03,1,Mileage_Plus
0,0,0,1,0,0,1,0,0,0,600,0,0,Irrops
0,0,0,1,0,0,0,1,0,0,900,-0.03,0,Irrops
0,0,0,1,0,0,0,0,0,1,480,0,0,Irrops
0,0,0,1,0,1,0,0,0,0,1020,-0.03,3,Unaccompanied_Minor
0,0,0,1,0,0,1,0,0,0,2640,-0.11,0,Irrops
0,1,0,0,0,0,0,0,0,1,480,0.17,1,Check_In
0,0,0,1,0,0,0,0,1,0,3840,-0.05,4,Mileage_Plus
0,0,0,1,0,0,0,1,0,0,300,-0.11,2,Check_In
0,0,1,0,0,0,0,1,0,0,540,-0.33,1,Irrops
0,0,0,1,0,0,0,0,1,0,1260,0,1,Traveler_Updates
0,0,0,1,0,0,1,0,0,0,360,-0.09,0,Irrops
0,0,0,1,0,0,1,0,0,0,1260,-0.08,2,Irrops
0,0,0,1,0,0,1,0,0,0,480,-0.04,0,Irrops
0,0,0,1,0,0,0,1,0,0,180,0,1,Booking
0,0,0,1,0,0,1,0,0,0,600,0,0,Irrops
0,0,0,1,0,0,0,0,0,1,480,0,0,Irrops
0,0,0,1,0,0,1,0,0,0,300,-0.11,2,Check_In
0,0,0,1,0,1,0,0,0,0,3120,-0.1,0,Irrops
0,0,0,1,0,1,0,0,0,0,180,0,0,Other_Topics
0,1,0,0,0,0,0,1,0,0,600,0.02,1,Irrops
0,1,0,0,0,1,0,0,0,0,900,0.19,0,Baggage
