,call_id,agent_id,agent_tone,customer_tone,average_sentiment,silence_percent_average
15129,1570238994,758927,calm,angry,0.13,0.45
15130,5283911025,524049,neutral,calm,-0.07,0.0
15131,7571985221,499403,calm,frustrated,0.16,0.34
15132,484548222,600666,neutral,frustrated,-0.01,0.49
15133,4919092326,828869,calm,neutral,0.14,0.06
15134,7141135034,758927,neutral,angry,-0.06,0.18
15135,6169849192,922729,neutral,calm,-0.09,0.22
15136,8927596934,915618,calm,neutral,0.04,0.01
15137,5799620821,788537,calm,neutral,0.12,0.14
15138,9716093888,131036,angry,neutral,-0.59,0.45
15139,4104881158,788537,neutral,calm,-0.02,0.15
15140,4903704087,274746,neutral,calm,-0.22,0.31
15141,9979208645,524049,calm,angry,0.02,0.14
15142,9315511731,915618,neutral,frustrated,-0.12,0.09
15143,2896089344,814752,neutral,angry,-0.12,0.15
15144,8279799913,215457,calm,polite,0.1,0.68
15145,6478867947,499403,neutral,angry,-0.1,0.05
15146,8765639022,788537,calm,angry,0.04,0.28
15147,3543338674,153460,frustrated,polite,0.4,0.36
15148,1293793067,607742,neutral,angry,-0.12,0.3
15149,2053080015,376343,neutral,neutral,-0.02,0.62
15150,2843503517,619806,angry,frustrated,-0.67,0.92
15151,8477556502,369972,neutral,frustrated,-0.16,0.23
15152,1905756509,645129,neutral,neutral,0.0,0.61
15153,6869966856,828869,frustrated,frustrated,-0.32,0.25
15154,4925626061,915618,neutral,neutral,0.0,0.1
15155,7621634493,758927,calm,calm,0.07,0.19
15156,6633559790,153460,neutral,polite,0.03,0.11
15157,822270919,619806,calm,neutral,0.25,0.37
15158,7618959601,696673,neutral,frustrated,-0.05,0.14
15159,3505190416,192245,neutral,neutral,0.0,0.21
15160,667385907,819946,neutral,neutral,-0.08,0.08
15161,8923473600,782403,neutral,calm,-0.01,0.08
15162,8099035806,349957,neutral,calm,-0.02,0.07
15163,362127025,922729,neutral,angry,-0.18,0.36
15164,5454325231,825827,neutral,calm,-0.01,0.37
15165,6163396059,788537,neutral,frustrated,0.0,0.12
15166,1202636506,758927,neutral,calm,-0.24,0.02
15167,9044840828,524049,neutral,frustrated,0.0,0.84
15168,2193483972,499403,calm,neutral,0.13,0.0
15169,3841976304,915618,calm,polite,0.02,0.66
15170,3115276326,788537,frustrated,angry,-0.45,0.11
15171,5390205278,349957,neutral,polite,0.17,0.06
15172,1045189577,391212,calm,angry,0.05,0.33
15173,5038695314,499403,neutral,frustrated,0.0,0.29
15174,3384215538,922729,calm,neutral,0.03,0.06
15175,3092408696,131036,neutral,angry,-0.03,0.07
15176,522744374,376343,calm,polite,0.13,0.42
15177,2703158547,619806,neutral,polite,0.07,0.2
15178,150434399,645129,neutral,calm,-0.21,0.45
15179,3425512554,696673,frustrated,angry,-0.26,0.19
15180,1895615052,192245,neutral,polite,0.12,0.23
15181,8220401297,758927,calm,frustrated,0.07,0.24
15182,6524350345,828869,calm,angry,0.06,0.43
15183,4680152955,922729,calm,neutral,0.22,0.74
15184,398118769,758927,calm,angry,0.18,0.1
15185,2085046279,131036,neutral,angry,0.0,0.03
15186,5717908053,499403,neutral,neutral,-0.02,0.11
15187,2786654723,814752,frustrated,frustrated,-0.26,0.41
15188,8442478851,274746,neutral,frustrated,-0.07,0.14
15189,7436628214,524049,calm,frustrated,0.05,0.38
15190,8001104248,915618,neutral,neutral,-0.03,0.08
15191,6685647497,462743,calm,calm,0.08,0.21
15192,6392854533,758927,frustrated,calm,-0.33,0.76
15193,4587309367,828869,neutral,angry,-0.16,0.28
15194,5878318996,524049,calm,polite,0.06,0.35
15195,2300324070,131036,neutral,frustrated,-0.22,0.33
15196,8653926618,462743,neutral,polite,0.02,0.14
15197,587855642,215457,neutral,calm,-0.02,0.34
15198,5000544269,153460,neutral,polite,0.0,0.83
15199,3686635124,788537,calm,angry,0.27,0.19
15200,1756731448,376343,neutral,calm,-0.01,0.53
15201,3151029093,274746,frustrated,calm,-0.26,0.19
15202,5998275016,922729,neutral,neutral,0.0,0.09
15203,6711211047,828869,calm,angry,0.06,0.28
15204,9105101237,499403,calm,frustrated,0.08,0.54
15205,1931153492,153460,angry,neutral,-0.51,0.34
15206,9871006657,274746,neutral,neutral,-0.08,0.15
15207,9203962879,524049,calm,angry,0.19,0.32
15208,5210369093,915618,calm,frustrated,0.04,0.52
15209,1305673775,814752,neutral,angry,-0.06,0.81
15210,7479124743,462743,neutral,frustrated,-0.08,0.35
15211,4870012606,788537,neutral,polite,0.0,0.14
15212,9773486352,153460,neutral,calm,-0.05,0.18
15213,218196146,607742,neutral,polite,0.02,0.41
15214,6973641031,788537,neutral,angry,-0.22,0.46
15215,9631773327,619806,neutral,neutral,-0.09,0.71
15216,8177850660,828869,neutral,neutral,-0.17,0.3
15217,7766172917,369972,neutral,angry,-0.14,0.2
15218,9578119130,663804,neutral,calm,-0.01,0.04
15219,70776957,645129,neutral,neutral,-0.17,0.09
15220,7646485836,131036,calm,calm,0.13,0.51
15221,7974598185,436472,calm,calm,0.03,0.3
15222,7052945189,436472,neutral,neutral,0.0,0.09
15223,5895918444,828869,calm,angry,0.08,0.33
15224,9080013151,524049,frustrated,calm,-0.29,0.37
15225,816951624,274746,calm,polite,0.02,0.21
15226,7496979125,436472,neutral,frustrated,0.0,0.47
15227,3206181945,922729,neutral,neutral,-0.19,0.45
15228,7263454485,915618,calm,calm,0.08,0.18
15229,3140615059,825827,calm,polite,0.03,0.39
15230,8860494463,215457,frustrated,calm,-0.28,0.53
15231,1410433367,153460,neutral,angry,-0.25,0.26
15232,4323584726,645129,neutral,polite,0.11,0.35
15233,7258903493,922729,neutral,calm,0.0,0.3
15234,6606205226,696673,calm,calm,0.22,0.16
15235,3529922733,915618,frustrated,frustrated,-0.36,0.19
15236,5410529896,788537,calm,neutral,0.36,0.03
15237,2423583850,915618,calm,neutral,0.05,0.17
15238,1146904373,499403,neutral,frustrated,-0.03,0.66
15239,218040804,215457,calm,neutral,0.01,0.44
15240,5934057086,828869,calm,calm,0.13,0.51
15241,9112841581,289402,neutral,frustrated,0.0,0.39
15242,5454851204,524049,neutral,frustrated,-0.19,0.09
15243,446282720,922729,neutral,neutral,-0.05,0.38
15244,7930338434,825827,neutral,angry,-0.03,0.12
15245,826948316,788537,calm,calm,0.13,0.15
15246,7238795425,153460,calm,calm,0.18,0.33
15247,8090195953,376343,neutral,neutral,-0.03,0.23
15248,3804726523,369972,neutral,calm,-0.18,0.44
15249,1255437586,663804,neutral,angry,-0.09,0.3
15250,4624269979,696673,calm,calm,0.04,0.16
15251,8371772805,131036,angry,polite,0.52,0.33
15252,7889968220,153460,neutral,frustrated,-0.04,0.1
15253,3589055066,607742,neutral,calm,-0.03,0.05
15254,4595452248,825827,neutral,frustrated,-0.08,0.02
15255,1171738210,376343,calm,frustrated,0.05,0.26
15256,9060656579,619806,neutral,calm,-0.25,0.58
15257,6292968250,192245,frustrated,polite,0.31,0.15
15258,5995814088,915618,neutral,neutral,0.0,0.11
15259,477653105,819946,calm,polite,0.03,0.65
15260,2056551614,782403,calm,neutral,0.23,0.14
15261,2357144395,349957,neutral,frustrated,-0.06,0.37
15262,1411636173,391212,neutral,polite,0.01,0.29
15263,489541941,880532,neutral,neutral,-0.05,0.37
15264,1893872253,290097,neutral,frustrated,-0.1,0.25
15265,4980491763,926550,neutral,calm,0.0,0.38
15266,6503889134,390819,calm,calm,0.11,0.5
15267,6553344873,293576,frustrated,calm,-0.26,0.06
15268,6304869525,607742,calm,angry,0.02,0.53
15269,7783274039,153460,neutral,frustrated,-0.12,0.13
15270,7359633161,376343,neutral,neutral,0.0,0.0
15271,3244489529,619806,neutral,neutral,0.0,0.27
15272,9899989965,369972,neutral,frustrated,-0.04,0.12
15273,3492385768,663804,neutral,polite,0.0,0.0
15274,3043376448,499403,neutral,angry,-0.17,0.08
15275,4796643194,131036,neutral,frustrated,-0.23,0.13
15276,507952437,814752,neutral,calm,0.0,0.11
15277,3394343489,499403,neutral,neutral,-0.03,0.63
15278,9768500586,376343,neutral,angry,-0.06,0.52
15279,7731056622,369972,neutral,polite,0.0,0.34
15280,4162682219,663804,neutral,polite,0.0,0.11
15281,3335274435,696673,calm,calm,0.02,0.5
15282,8076686256,289402,neutral,neutral,-0.11,0.18
15283,4841597398,814752,calm,angry,0.2,0.04
15284,1919524761,462743,neutral,frustrated,-0.2,0.68
15285,2174597495,436472,neutral,calm,-0.14,0.01
15286,2071347659,619806,neutral,neutral,-0.17,0.62
15287,6476899593,814752,neutral,neutral,-0.11,0.07
15288,4567448273,663804,neutral,neutral,0.0,0.09
15289,1060596499,376343,calm,neutral,0.13,0.03
15290,1534646505,192245,neutral,neutral,0.0,0.15
15291,1573335607,782403,calm,angry,0.13,0.5
15292,2183148128,131036,neutral,frustrated,0.0,0.19
15293,8275412789,814752,neutral,polite,0.08,0.16
15294,8871205599,607742,neutral,neutral,0.0,0.53
15295,873639490,369972,calm,calm,0.15,0.23
15296,9282973643,289402,calm,neutral,0.07,0.07
15297,106593068,663804,neutral,angry,-0.12,0.06
15298,3224114601,131036,calm,angry,0.01,0.78
15299,2223631361,192245,frustrated,neutral,-0.27,0.23
15300,7000381515,819946,calm,calm,0.18,0.37
15301,9370942092,499403,calm,neutral,0.21,0.04
15302,8431924527,814752,neutral,neutral,-0.21,0.37
15303,8229718936,462743,calm,neutral,0.04,0.16
15304,3215357696,215457,neutral,angry,-0.02,0.06
15305,8127661387,153460,neutral,frustrated,0.0,0.53
15306,7046653208,600666,neutral,calm,-0.08,0.12
15307,8901254301,436472,calm,calm,0.13,0.24
15308,8377210810,376343,calm,frustrated,0.19,0.02
15309,8470364824,369972,neutral,polite,0.24,0.08
15310,9582101675,663804,neutral,frustrated,-0.09,0.08
15311,7651424687,645129,neutral,polite,0.13,0.37
15312,9203130449,696673,neutral,neutral,-0.19,0.5
15313,2565805865,499403,neutral,polite,0.0,0.18
15314,3146360429,376343,calm,polite,0.09,0.17
15315,4701531793,215457,neutral,neutral,-0.2,0.02
15316,3704305900,619806,neutral,frustrated,-0.16,0.13
15317,2943704727,369972,calm,polite,0.08,0.02
15318,420413887,215457,calm,angry,0.03,0.17
15319,3423976241,376343,neutral,polite,0.0,0.23
15320,9654603839,462743,calm,calm,0.05,0.23
15321,611043609,600666,neutral,neutral,-0.23,0.66
15322,4305320888,289402,calm,angry,0.04,0.25
15323,5009178156,499403,neutral,calm,0.0,0.35
15324,9110555107,619806,neutral,polite,0.03,0.18
15325,1730519259,369972,neutral,neutral,-0.07,0.05
15326,7622785372,663804,neutral,neutral,-0.03,0.11
15327,769884693,376343,neutral,neutral,-0.15,0.34
15328,2986423378,696673,neutral,frustrated,0.0,0.33
15329,923436052,814752,calm,calm,0.01,0.08
15330,8515292926,192245,neutral,angry,-0.19,0.54
15331,4528890949,819946,neutral,neutral,-0.03,0.81
15332,512588192,782403,calm,calm,0.18,0.23
15333,5599177112,215457,calm,calm,0.1,0.52
15334,3408926684,600666,calm,neutral,0.15,0.43
15335,6213072004,376343,neutral,calm,-0.2,0.32
15336,9402725072,782403,calm,calm,0.02,0.07
15337,8874134798,645129,neutral,calm,0.0,0.53
15338,2513285633,499403,neutral,angry,0.0,0.09
15339,4983185306,349957,calm,angry,0.05,0.21
15340,3401024087,289402,neutral,angry,-0.17,0.46
15341,2963268531,153460,neutral,calm,0.0,0.4
15342,4201381040,619806,calm,polite,0.05,0.68
15343,6111269478,376343,calm,angry,0.18,0.09
15344,1979022695,663804,frustrated,angry,-0.38,0.35
15345,2545812033,645129,calm,frustrated,0.05,0.13
15346,1124832228,369972,neutral,polite,0.02,0.34
15347,9916981282,192245,calm,frustrated,0.35,0.19
15348,4453414181,814752,calm,polite,0.03,0.32
15349,8456778107,499403,calm,angry,0.18,0.43
15350,5253208721,215457,calm,polite,0.07,0.07
15351,8713363158,462743,neutral,angry,-0.04,0.08
15352,635642357,436472,neutral,calm,-0.02,0.3
15353,9903102936,376343,calm,neutral,0.02,0.5
15354,223364131,192245,calm,angry,0.18,0.06
15355,3018092504,499403,calm,calm,0.09,0.12
15356,2722641854,131036,calm,calm,0.07,0.44
15357,1036519741,814752,neutral,calm,-0.09,0.34
15358,5934907944,663804,calm,neutral,0.17,0.53
15359,1683577811,153460,calm,neutral,0.08,0.13
15360,2644460458,645129,neutral,frustrated,-0.07,0.15
15361,7403698094,192245,neutral,frustrated,-0.16,0.69
15362,7329098327,462743,calm,neutral,0.03,0.31
15363,4612838433,696673,neutral,frustrated,-0.05,0.43
15364,7613189512,376343,calm,angry,0.09,0.27
15365,2336652966,619806,neutral,calm,0.0,0.11
15366,7371477162,782403,calm,neutral,0.02,0.34
15367,6899288119,349957,neutral,calm,0.0,0.41
15368,590179693,600666,calm,frustrated,0.01,0.82
15369,863116923,391212,neutral,polite,0.18,0.07
15370,7636608765,663804,calm,calm,0.11,0.45
15371,8847585456,880532,neutral,calm,-0.11,0.31
15372,3594916980,290097,neutral,neutral,-0.05,0.28
15373,483917216,215457,neutral,angry,-0.04,0.36
15374,9696639173,619806,calm,angry,0.07,0.8
15375,9734162320,391212,neutral,frustrated,-0.13,0.25
15376,2797643663,499403,neutral,calm,-0.03,0.14
15377,2270748976,436472,neutral,calm,0.0,0.34
15378,6685876797,926550,neutral,polite,0.21,0.32
15379,7006108696,390819,calm,frustrated,0.16,0.17
15380,6708698959,376343,calm,neutral,0.03,0.15
15381,6414502860,663804,neutral,angry,-0.02,0.66
15382,3943367485,391212,calm,neutral,0.12,0.09
15383,164224596,880532,calm,neutral,0.16,0.4
15384,7717608098,153460,neutral,polite,0.04,0.09
15385,1248910727,192245,calm,polite,0.09,0.15
15386,3721073395,782403,neutral,angry,0.0,0.36
15387,3955991590,293576,neutral,calm,-0.07,0.35
15388,4732378693,349957,calm,frustrated,0.1,0.44
15389,2107929365,391212,neutral,angry,-0.07,0.35
15390,54333476,153460,calm,frustrated,0.22,0.37
15391,7296997665,131036,neutral,angry,0.0,0.06
15392,5404108969,215457,calm,neutral,0.14,0.12
15393,2273254295,376343,neutral,frustrated,-0.05,0.43
15394,9982331638,645129,calm,polite,0.04,0.12
15395,7943016481,192245,neutral,calm,-0.04,0.3
15396,174309523,131036,calm,polite,0.01,0.48
15397,8571903458,499403,calm,neutral,0.11,0.17
15398,9142548929,814752,calm,neutral,0.09,0.3
15399,1896292095,462743,neutral,frustrated,-0.17,0.22
15400,5171640261,436472,calm,calm,0.03,0.02
15401,673353402,215457,calm,calm,0.2,0.32
15402,8054956394,153460,neutral,neutral,0.0,0.15
15403,260848525,619806,neutral,calm,0.0,0.18
15404,8381677310,645129,calm,polite,0.06,0.27
15405,9244275736,376343,neutral,angry,-0.18,0.11
15406,2413643958,696673,neutral,polite,0.0,0.2
15407,1476890178,819946,frustrated,angry,-0.3,0.14
15408,6958862345,782403,calm,polite,0.14,0.13
15409,911534821,391212,neutral,angry,-0.17,0.08
15410,2734367897,499403,calm,polite,0.03,0.41
15411,6469810437,436472,calm,calm,0.08,0.03
15412,9195843627,600666,frustrated,neutral,-0.28,0.35
15413,4371856799,192245,neutral,angry,-0.16,0.34
15414,574675827,153460,neutral,polite,0.23,0.16
15415,6866004560,814752,neutral,calm,-0.13,0.39
15416,6798353796,462743,calm,angry,0.19,0.04
15417,8343412421,215457,neutral,neutral,-0.06,0.54
15418,3880161803,436472,calm,frustrated,0.17,0.33
15419,9035235027,376343,neutral,angry,0.0,0.27
15420,2111834326,619806,frustrated,angry,-0.3,0.08
15421,9954711967,696673,neutral,calm,-0.12,0.58
15422,9363286912,391212,frustrated,polite,0.3,0.03
15423,4018908564,462743,neutral,neutral,-0.08,0.12
15424,9924708215,814752,neutral,frustrated,-0.13,0.02
15425,4987648848,619806,neutral,calm,-0.03,0.55
15426,4612693621,192245,neutral,neutral,-0.1,0.16
15427,4899533406,814752,neutral,calm,-0.02,0.14
15428,7472778111,499403,calm,polite,0.02,0.41
15430,7755251763,376343,neutral,frustrated,0.0,0.24
15431,5412010734,782403,calm,frustrated,0.05,0.28
15432,8195672102,391212,calm,frustrated,0.48,0.05
15433,1107911612,696673,calm,frustrated,0.13,0.1
15434,3965914929,499403,neutral,calm,0.0,0.35
15435,1225822378,880532,neutral,neutral,0.0,0.68
15436,4687253211,290097,neutral,polite,0.12,0.07
15437,3088341339,391212,calm,polite,0.1,0.47
15438,2832501640,926550,neutral,angry,-0.04,0.79
15439,1115291058,376343,neutral,neutral,-0.13,0.01
15440,2906898170,289402,neutral,calm,-0.25,0.15
15441,2964232087,215457,calm,polite,0.04,0.18
15442,9111096382,619806,neutral,angry,-0.01,0.15
15443,1591700763,499403,neutral,neutral,-0.06,0.05
15444,8015643986,462743,calm,neutral,0.03,0.41
15445,8181359721,814752,calm,calm,0.1,0.11
15446,2382243258,215457,neutral,calm,-0.06,0.2
15447,8246331513,289402,neutral,neutral,-0.04,0.27
15448,5992722963,436472,calm,angry,0.22,0.13
15449,2512991386,153460,neutral,angry,-0.14,0.12
15450,7284828505,607742,neutral,polite,0.13,0.0
15451,1648448758,376343,neutral,neutral,-0.1,0.25
15452,6614728320,499403,neutral,angry,-0.1,0.02
15453,2477704493,619806,neutral,neutral,-0.14,0.31
15454,8059768961,215457,calm,angry,0.29,0.15
15455,4118870343,131036,neutral,polite,0.0,0.25
15456,8791388542,153460,calm,polite,0.23,0.26
15457,9208515884,814752,neutral,calm,-0.12,0.21
15458,6245248731,215457,neutral,calm,-0.17,0.01
15459,4862406927,499403,neutral,angry,-0.12,0.46
15460,4248927090,131036,neutral,calm,-0.04,0.29
15461,4921689179,289402,neutral,polite,0.15,0.26
15462,2007904437,607742,neutral,frustrated,-0.07,0.59
15463,4880510789,376343,neutral,polite,0.0,0.19
15464,9844425014,215457,calm,neutral,0.05,0.36
15465,418094277,619806,neutral,calm,0.0,0.43
15466,1431610366,131036,frustrated,angry,-0.26,0.18
15467,7899860517,814752,neutral,angry,0.0,0.26
15468,1923793805,369972,neutral,polite,0.0,0.53
15469,341079076,645129,neutral,calm,0.0,0.3
15470,8749035830,131036,neutral,calm,-0.04,0.1
15471,5090566835,696673,frustrated,angry,-0.31,0.29
15472,6083406858,153460,calm,calm,0.05,0.17
15473,2863354216,192245,neutral,neutral,-0.02,0.17
15474,4909690755,436472,neutral,frustrated,-0.07,0.39
15475,1251856453,600666,frustrated,neutral,-0.36,0.24
15476,8019640623,376343,calm,neutral,0.05,0.65
15477,3997268779,819946,neutral,neutral,0.0,0.3
15478,4684895631,782403,calm,polite,0.05,0.2
15479,9623219793,349957,neutral,polite,0.05,0.26
15480,9607655892,289402,neutral,frustrated,-0.06,0.11
15481,9955422806,696673,calm,polite,0.08,0.09
15482,1699499740,814752,angry,frustrated,-0.65,0.05
15483,8977007274,600666,neutral,calm,-0.05,0.26
15484,8556246115,192245,calm,polite,0.09,0.31
15485,6770829787,814752,neutral,neutral,-0.02,0.23
15486,9758548997,369972,frustrated,angry,-0.26,0.45
15487,878579280,289402,calm,calm,0.06,0.21
15488,6519244348,819946,neutral,frustrated,0.0,0.73
15489,9697176334,153460,neutral,neutral,0.0,0.2
15490,211593620,192245,neutral,angry,-0.09,0.23
15491,3113135473,663804,neutral,frustrated,-0.04,0.57
15492,625970028,696673,neutral,polite,0.0,0.24
15493,25990982,607742,calm,angry,0.03,0.08
15494,5381959816,782403,neutral,calm,-0.16,0.3
15495,2748029630,391212,neutral,polite,0.19,0.59
15496,4857317265,880532,calm,polite,0.01,0.5
15497,6161322785,153460,calm,frustrated,0.12,0.63
15498,6339399509,131036,calm,angry,0.01,0.22
15499,8276346179,215457,neutral,angry,-0.18,0.37
15500,1997986457,782403,neutral,polite,0.13,0.14
15501,4901131300,349957,neutral,angry,-0.21,0.43
15502,3813576479,369972,calm,calm,0.17,0.23
15503,2905894169,289402,calm,polite,0.06,0.31
15504,6002801731,819946,calm,polite,0.05,0.04
15505,9965806296,290097,neutral,calm,-0.18,0.27
15506,2139780623,696673,neutral,calm,-0.22,0.35
15507,6195561033,782403,neutral,neutral,-0.02,0.32
15508,9120931667,349957,calm,polite,0.11,0.45
15509,3007082250,926550,neutral,frustrated,-0.12,0.63
15510,2509817415,436472,neutral,neutral,-0.14,0.39
15511,1586840838,215457,calm,angry,0.02,0.27
15512,6717560001,289402,neutral,neutral,0.0,0.09
15513,9213294203,607742,calm,angry,0.12,0.37
15514,7292914693,376343,calm,angry,0.02,0.23
15515,7573499085,814752,frustrated,polite,0.36,0.14
15516,7824088981,819946,calm,neutral,0.06,0.31
